ground,bull_cut,bear_cut,is_n,is_pnl,is_full_win,is_profitable,is_yield_pct,is_weekly_sharpe,is_max_dd,is_calmar,oot_n,oot_pnl,oot_full_win,oot_profitable,oot_yield_pct,oot_weekly_sharpe,oot_max_dd,oot_calmar
0.02,0.2,0.30000000000000004,1170.0,13087.274999999998,44.1025641025641,55.21367521367522,14.711512812416355,2.438728950934623,-11.147377944184523,3.747698514102124,122.0,1539.0649999999996,43.44262295081967,57.377049180327866,17.267991499884435,3.049591060150475,-7.0019123724125105,10.387784657652803
0.02,0.2,0.35000000000000003,1160.0,12768.239999999996,44.05172413793104,55.172413793103445,14.45573286742548,2.391758519341923,-11.147377944184523,3.710359204680791,120.0,1595.324999999999,44.166666666666664,58.333333333333336,18.244462589888553,3.1905454241923024,-6.99261828631087,11.084378637439473
0.02,0.2,0.4,1153.0,12502.159999999996,43.97224631396357,55.160450997398094,14.223541332044556,2.354600311490264,-11.147377944184523,3.6694905400674305,119.0,1727.2949999999994,44.537815126050425,58.82352941176471,20.05336977229903,3.554247402986096,-6.910327503313917,12.368510272532061
0.02,0.2,0.45,1136.0,12186.409999999996,43.66197183098591,54.929577464788736,13.975710422380011,2.313988186695215,-11.147377944184523,3.651923256111717,117.0,1689.19,45.2991452991453,58.119658119658126,19.775342722345147,3.5030294682514524,-7.2501233939282645,11.708045336570677
0.02,0.2,0.5,1106.0,12145.569999999996,43.76130198915009,55.15370705244123,14.15873876680083,2.3316553586934052,-11.147377944184523,3.7318119503391878,116.0,1632.8199999999997,44.827586206896555,57.758620689655174,19.210618890132082,3.3861471115755024,-7.286751812535098,11.17081127949734
0.02,0.25,0.0,1124.0,12181.905000000002,44.21708185053381,55.16014234875445,14.240966466716424,2.3390422374276554,-11.147377944184523,3.6217401157356344,116.0,1249.939999999999,43.103448275862064,55.172413793103445,14.434304019511485,2.5828764573440446,-8.13187908413785,7.400164990121389
0.02,0.25,0.05,1117.0,12169.665,44.225604297224706,55.23724261414503,14.257936570235685,2.345620156054243,-11.147377944184523,3.6405317393569567,115.0,1136.2699999999988,42.608695652173914,54.78260869565217,13.329493411914848,2.3781071046586573,-8.13187908413785,6.747832675988673
0.02,0.25,0.1,1114.0,12152.275000000001,44.254937163375224,55.296229802513466,14.267435093268665,2.346896702782704,-11.147377944184523,3.6509236355563406,115.0,1136.2699999999988,42.608695652173914,54.78260869565217,13.329493411914848,2.3781071046586573,-8.13187908413785,6.747832675988673
0.02,0.25,0.15000000000000002,1105.0,12335.615,44.34389140271493,55.47511312217195,14.551817518099213,2.390467529577866,-11.147377944184523,3.7256799471740205,115.0,1136.2699999999988,42.608695652173914,54.78260869565217,13.329493411914848,2.3781071046586573,-8.13187908413785,6.747832675988673
0.02,0.25,0.2,1097.0,12209.494999999999,44.21148587055606,55.42388331814039,14.46780507683362,2.3738053834554615,-11.147377944184523,3.717256823497319,114.0,1189.4799999999989,42.98245614035088,55.26315789473685,14.039187637281236,2.4804300951815064,-8.091774062816148,7.155707481843714
0.02,0.25,0.25,1092.0,12019.755000000001,44.13919413919414,55.40293040293041,14.290683176348605,2.3405060923391177,-11.147377944184523,3.677536193701601,110.0,1019.9449999999986,42.72727272727273,54.54545454545454,12.59684345601919,2.1257735668855253,-8.167043510229977,5.926468872271972
0.02,0.25,0.30000000000000004,1088.0,12000.695,44.11764705882353,55.42279411764706,14.297896579533578,2.3419224327980657,-11.147377944184523,3.6878186600943534,110.0,1019.9449999999986,42.72727272727273,54.54545454545454,12.59684345601919,2.1257735668855253,-8.167043510229977,5.926468872271972
0.02,0.25,0.35000000000000003,1078.0,11681.66,44.063079777365495,55.38033395176253,14.02354083463745,2.2922229192528563,-11.147377944184523,3.6445349075805518,108.0,1076.204999999998,43.51851851851852,55.55555555555556,13.57444403941891,2.263893757932492,-8.155820327753693,6.442109901796446
0.02,0.25,0.4,1071.0,11415.579999999998,43.977591036414566,55.368814192343606,13.775030607612694,2.2524612858058193,-11.147377944184523,3.6057728129059976,107.0,1208.1749999999981,43.925233644859816,56.074766355140184,15.494389227316423,2.6152012774012645,-8.056495037535704,7.471017879294741
0.02,0.25,0.45,1054.0,11099.829999999998,43.643263757115754,55.123339658444024,13.508216711623751,2.212371655221922,-11.147377944184523,3.589980819781023,105.0,1170.0699999999986,44.761904761904766,55.23809523809524,15.14475317470691,2.5745749939618174,-8.408135580707532,7.1857732967585575
0.02,0.25,0.5,1024.0,11058.989999999998,43.75,55.37109375,13.694441431227066,2.231575469090788,-11.441599308630124,3.577368207640511,104.0,1113.6999999999985,44.230769230769226,54.807692307692314,14.494545511337142,2.451605586418945,-8.452102879597179,6.742655254835847
0.02,0.30000000000000004,0.0,1021.0,10301.860000000004,44.07443682664055,54.35847208619001,13.24273339799249,2.1358380622391815,-11.147377944184523,3.394847041646569,106.0,760.4649999999998,40.56603773584906,52.83018867924528,9.744928687673793,1.7344798539075772,-10.655833669474768,3.5191301193713955
0.02,0.30000000000000004,0.05,1014.0,10289.620000000003,44.08284023668639,54.437869822485204,13.25898406659684,2.1423290886754733,-11.147377944184523,3.412992170361155,105.0,646.7949999999997,40.0,52.38095238095239,8.4342526148602,1.4972893118134245,-10.655833669474768,2.99626950537272
0.02,0.30000000000000004,0.1,1011.0,10272.230000000003,44.11473788328388,54.50049455984174,13.26712747548698,2.1436248222087313,-11.147377944184523,3.4226321424537742,105.0,646.7949999999997,40.0,52.38095238095239,8.4342526148602,1.4972893118134245,-10.655833669474768,2.99626950537272
0.02,0.30000000000000004,0.15000000000000002,1002.0,10455.570000000002,44.21157684630739,54.690618762475054,13.574864901428873,2.1911935836425678,-11.147377944184523,3.503590314677771,105.0,646.7949999999997,40.0,52.38095238095239,8.4342526148602,1.4972893118134245,-10.655833669474768,2.99626950537272
0.02,0.30000000000000004,0.2,994.0,10329.45,44.06438631790744,54.627766599597585,13.477521350548251,2.17856429460807,-11.147377944184523,3.5056617980875733,104.0,700.0049999999999,40.38461538461539,52.88461538461539,9.190325020087279,1.6131141261390747,-10.602352703703943,3.2886808147783815
0.02,0.30000000000000004,0.25,989.0,10139.710000000003,43.98382204246714,54.60060667340748,13.278771822530821,2.147148503437555,-11.147377944184523,3.4739115404931087,100.0,530.4699999999996,40.0,52.0,7.325901599498408,1.2321778342303034,-10.702733943923349,2.398752494256846
0.02,0.30000000000000004,0.30000000000000004,985.0,10120.650000000001,43.95939086294416,54.61928934010152,13.284384657468655,2.148183142490284,-11.147377944184523,3.483556826293474,100.0,530.4699999999996,40.0,52.0,7.325901599498408,1.2321778342303034,-10.702733943923349,2.398752494256846
0.02,0.30000000000000004,0.35000000000000003,975.0,9801.615000000002,43.8974358974359,54.56410256410257,12.973399779726792,2.092652135391257,-11.922376109472943,3.2049762202485725,98.0,586.729999999999,40.816326530612244,53.06122448979592,8.296099180471568,1.375885522418228,-10.687764330919514,2.736710799708539
0.02,0.30000000000000004,0.4,968.0,9535.535000000002,43.80165289256198,54.54545454545454,12.693261873457612,2.0481984114494316,-11.868058053827834,3.173095864002738,97.0,718.6999999999989,41.23711340206185,53.608247422680414,10.353386567248018,1.739390290584083,-10.555315055089231,3.4730752701460714
0.02,0.30000000000000004,0.45,951.0,9219.785000000003,43.4279705573081,54.25867507886435,12.388484245699743,2.0021146270281105,-11.986063270688142,3.1146728468407643,95.0,680.5949999999998,42.10526315789473,52.63157894736842,9.906624357724048,1.6769276262799675,-10.913139056952282,3.296093553775442
0.02,0.30000000000000004,0.5,921.0,9178.945000000002,43.53963083604778,54.50597176981542,12.572762267077536,2.021190606065871,-13.68096878415842,2.8067312414430776,94.0,624.2249999999998,41.48936170212766,52.12765957446809,9.142443286753945,1.5396427478337051,-10.971214192388734,2.976339622036582
0.02,0.35000000000000003,0.0,929.0,10430.080000000005,44.77933261571582,54.35952637244349,14.69839974690199,2.3676501304827218,-11.147377944184523,3.669566737467901,92.0,-98.56499999999986,36.95652173913043,48.91304347826087,-1.4993998749549313,-0.2506844812583731,-13.133681053002134,-0.3439483179307727
0.02,0.35000000000000003,0.05,922.0,10417.840000000004,44.7939262472885,54.4468546637744,14.720078945371677,2.374993285600074,-11.310829682584178,3.637503378208873,91.0,-212.2349999999999,36.26373626373626,48.35164835164835,-3.296291119187399,-0.5500622146674775,-13.133681053002134,-0.7383202493976819
0.02,0.35000000000000003,0.1,919.0,10400.450000000004,44.83133841131664,54.515778019586506,14.7327092223336,2.376894804167815,-11.147377944184523,3.7023980021378913,91.0,-212.2349999999999,36.26373626373626,48.35164835164835,-3.296291119187399,-0.5500622146674775,-13.133681053002134,-0.7383202493976819
0.02,0.35000000000000003,0.15000000000000002,910.0,10583.790000000003,44.94505494505495,54.72527472527473,15.078849243278638,2.430781708082659,-11.147377944184523,3.7920317272790376,91.0,-212.2349999999999,36.26373626373626,48.35164835164835,-3.296291119187399,-0.5500622146674775,-13.133681053002134,-0.7383202493976819
0.02,0.35000000000000003,0.2,902.0,10457.670000000004,44.789356984478935,54.656319290465625,14.980154751113595,2.4183579978999563,-11.192429378865443,3.7820934471995686,90.0,-159.02499999999978,36.666666666666664,48.888888888888886,-2.489943930267475,-0.40949929425242215,-12.621203066392429,-0.5814600247654159
0.02,0.35000000000000003,0.25,897.0,10267.930000000004,44.70457079152732,54.626532887402455,14.767965320645958,2.3847813645904115,-11.183881097349479,3.752728277937025,86.0,-328.56000000000006,36.04651162790697,47.674418604651166,-5.466024505277869,-0.8633104089338784,-13.493693999417689,-1.1077286621906763
0.02,0.35000000000000003,0.30000000000000004,893.0,10248.870000000003,44.680851063829785,54.64725643896976,14.777904697527106,2.3864265097545436,-11.223460573884115,3.751094051342079,86.0,-328.56000000000006,36.04651162790697,47.674418604651166,-5.466024505277869,-0.8633104089338784,-13.493693999417689,-1.1077286621906763
0.02,0.35000000000000003,0.35000000000000003,883.0,9929.835000000001,44.620611551528874,54.586636466591166,14.44975846092527,2.3302989076926526,-12.058766204865712,3.4385655808471074,84.0,-272.30000000000064,36.904761904761905,48.80952380952381,-4.660843607558007,-0.7220586176490025,-13.351878881598356,-0.9550618431555802
0.02,0.35000000000000003,0.4,876.0,9663.755000000001,44.52054794520548,54.5662100456621,14.15086575944002,2.282805829966264,-12.003483614724608,3.407082214953809,83.0,-140.3300000000006,37.34939759036144,49.39759036144578,-2.45692115371822,-0.384900415300122,-12.079591927239496,-0.5583654352951437
0.02,0.35000000000000003,0.45,859.0,9348.005000000001,44.121071012805594,54.249126891734576,13.830390209722339,2.234433152413817,-12.123588294962062,3.3496908142694597,81.0,-178.43499999999995,38.2716049382716,48.148148148148145,-3.1637243064309923,-0.4994870313810734,-12.4469518908361,-0.7105156296417282
0.02,0.35000000000000003,0.5,829.0,9307.165,44.27020506634499,54.523522316043426,14.064538874303757,2.2570090940932905,-13.954472840263211,3.00823612785031,80.0,-234.8049999999999,37.5,47.5,-4.194669239151793,-0.6610974731300053,-12.514964197400403,-0.9191087685823572
0.02,0.4,0.0,844.0,9304.135000000007,44.07582938388626,53.90995260663507,14.551892211206466,2.3253921066332413,-11.147377944184523,3.619508346289674,81.0,34.87500000000007,35.80246913580247,48.148148148148145,0.5871785460533196,0.09990156010106033,-10.899234653952162,0.1624083205033936
0.02,0.4,0.05,837.0,9291.895000000008,44.086021505376344,54.00238948626045,14.575528427699668,2.3331792663392985,-11.147377944184523,3.6417300266283013,80.0,-78.7949999999999,35.0,47.5,-1.357506990398645,-0.23046395272260792,-10.899234653952162,-0.36577951919936386
0.02,0.4,0.1,834.0,9274.505000000008,44.12470023980815,54.07673860911271,14.58914767459385,2.3350685254060197,-11.147377944184523,3.6535709066090982,80.0,-78.7949999999999,35.0,47.5,-1.357506990398645,-0.23046395272260792,-10.899234653952162,-0.36577951919936386
0.02,0.4,0.15000000000000002,825.0,9457.845000000007,44.24242424242424,54.30303030303031,14.972852750392544,2.3936813052940495,-11.147377944184523,3.7526463324767265,80.0,-78.7949999999999,35.0,47.5,-1.357506990398645,-0.23046395272260792,-10.899234653952162,-0.36577951919936386
0.02,0.4,0.2,817.0,9331.725000000006,44.063647490820074,54.22276621787026,14.86247820811715,2.3795241108232075,-11.147377944184523,3.7555573744047464,79.0,-25.584999999999866,35.44303797468354,48.10126582278481,-0.4447646927933668,-0.07428095210057285,-10.386756667342457,-0.12601096726640187
0.02,0.4,0.25,812.0,9141.985000000006,43.96551724137931,54.187192118226605,14.625917001064556,2.342233308112016,-11.147377944184523,3.716885297952799,75.0,-195.12000000000006,34.66666666666667,46.666666666666664,-3.628964763034851,-0.5791954148299099,-11.257044962430074,-0.8730480708272101
0.02,0.4,0.30000000000000004,808.0,9122.925000000007,43.93564356435643,54.207920792079214,14.636575792833083,2.3438367479080875,-11.147377944184523,3.728830049727649,75.0,-195.12000000000006,34.66666666666667,46.666666666666664,-3.628964763034851,-0.5791954148299099,-11.257044962430074,-0.8730480708272101
0.02,0.4,0.35000000000000003,798.0,8803.890000000005,43.859649122807014,54.13533834586466,14.269626370676823,2.2814172634622887,-11.147377944184523,3.6606906556582035,73.0,-138.86000000000058,35.61643835616438,47.94520547945205,-2.666241685995618,-0.4163642083435761,-11.115229844610731,-0.6498536079586362
0.02,0.4,0.4,791.0,8537.810000000005,43.742098609355246,54.10872313527181,13.935211413352091,2.2307360380026684,-11.147377944184523,3.6091656236362843,72.0,-6.890000000000583,36.11111111111111,48.61111111111111,-0.13569910643419741,-0.021188683676251874,-9.965937634485211,-0.03781584174740005
0.02,0.4,0.45,774.0,8222.060000000005,43.281653746770026,53.746770025839794,13.575080943017113,2.1766528707783177,-11.147377944184523,3.573345068857838,70.0,-44.99499999999993,37.142857142857146,47.14285714285714,-0.8988537342533279,-0.14150792035148801,-10.332796435486092,-0.24676111672032772
0.02,0.4,0.5,744.0,8181.220000000005,43.413978494623656,54.03225806451613,13.830919735655824,2.2063297214710045,-11.147377944184523,3.7125020482987887,69.0,-101.36499999999994,36.231884057971016,46.3768115942029,-2.0422122337307007,-0.3208123689727454,-10.389179184663588,-0.5455769671284387
0.02,0.45,0.0,757.0,7869.265000000006,43.85733157199472,53.5006605019815,13.808802345645033,2.178198696099429,-11.147377944184523,3.4460043498504267,72.0,-20.325000000000273,36.11111111111111,48.61111111111111,-0.382771244981135,-0.06930685954979679,-9.682520802262573,-0.11700384465830094
0.02,0.45,0.05,750.0,7857.025000000005,43.86666666666667,53.6,13.832875730748347,2.185979003238835,-11.147377944184523,3.4683178746241037,71.0,-133.9950000000003,35.2112676056338,47.88732394366197,-2.5893103868071705,-0.46863268610982306,-9.682520802262573,-0.7679005454879815
0.02,0.45,0.1,747.0,7839.635000000005,43.90896921017403,53.6813922356091,13.845822764510805,2.1875605992708524,-11.147377944184523,3.479734005551781,71.0,-133.9950000000003,35.2112676056338,47.88732394366197,-2.5893103868071705,-0.46863268610982306,-9.682520802262573,-0.7679005454879815
0.02,0.45,0.15000000000000002,738.0,8022.975000000004,44.03794037940379,53.929539295392956,14.271616950955512,2.2514370145983684,-11.147377944184523,3.589980310757602,71.0,-133.9950000000003,35.2112676056338,47.88732394366197,-2.5893103868071705,-0.46863268610982306,-9.682520802262573,-0.7679005454879815
0.02,0.45,0.2,730.0,7896.855000000004,43.83561643835616,53.83561643835616,14.142737713215054,2.234420638568629,-11.147377944184523,3.587485901277965,70.0,-80.7850000000003,35.714285714285715,48.57142857142857,-1.5769019055166735,-0.27982155016965937,-9.170042815652868,-0.4950154096669035
0.02,0.45,0.25,725.0,7707.115000000003,43.724137931034484,53.79310344827586,13.872930746542266,2.1922472185787574,-11.147377944184523,3.5389507488025003,66.0,-250.3200000000005,34.84848484848485,46.96969696969697,-5.272914174011234,-0.8910901371893108,-10.03913171741868,-1.3751915813604054
0.02,0.45,0.30000000000000004,721.0,7688.055000000004,43.689320388349515,53.81414701803051,13.882537741525182,2.1934920928372463,-11.147377944184523,3.550382214298829,66.0,-250.3200000000005,34.84848484848485,46.96969696969697,-5.272914174011234,-0.8910901371893108,-10.03913171741868,-1.3751915813604054
0.02,0.45,0.35000000000000003,711.0,7369.020000000003,43.60056258790436,53.727144866385366,13.46028477859454,2.1226857020943295,-11.147377944184523,3.4648647807387176,64.0,-194.06000000000103,35.9375,48.4375,-4.238394974905125,-0.6984470375635329,-9.897316599599327,-1.1208205646703706
0.02,0.45,0.4,704.0,7102.940000000003,43.465909090909086,53.69318181818182,13.076689549992762,2.064818901528973,-11.147377944184523,3.3983654513292194,63.0,-62.09000000000103,36.507936507936506,49.2063492063492,-1.3959239649726514,-0.23038352705536697,-8.995184760222196,-0.41753587673771536
0.02,0.45,0.45,687.0,6787.190000000004,42.94032023289665,53.275109170305676,12.65865776103019,2.001293199182047,-11.147377944184523,3.3443022408394816,61.0,-100.19500000000038,37.704918032786885,47.540983606557376,-2.2894597336599456,-0.38133318273303973,-9.361056568265514,-0.6729600037932691
0.02,0.45,0.5,657.0,6746.350000000003,43.07458143074581,53.57686453576864,12.923707911768572,2.0341529095105813,-11.147377944184523,3.4940046541850633,60.0,-156.5650000000004,36.666666666666664,46.666666666666664,-3.6124576894945437,-0.600937476958728,-9.41199867161976,-1.0299533013674693
0.02,0.5,0.0,692.0,6874.605000000006,43.93063583815029,53.46820809248555,13.112946244894491,2.0241391270332243,-11.147377944184523,3.2631387400953744,60.0,49.22500000000028,38.333333333333336,50.0,1.08497760615038,0.1916586665639859,-8.069722432637928,0.37970588282189166
0.02,0.5,0.05,685.0,6862.365000000004,43.941605839416056,53.57664233576642,13.136621831858278,2.0315453052052432,-11.147377944184523,3.284838848947792,59.0,-64.44499999999972,37.28813559322034,49.152542372881356,-1.464016919851059,-0.25822310694275674,-8.069722432637928,-0.49460624434945616
0.02,0.5,0.1,682.0,6844.975000000004,43.988269794721404,53.665689149560116,13.148313129613458,2.0327229427784252,-11.147377944184523,3.295465171401493,59.0,-64.44499999999972,37.28813559322034,49.152542372881356,-1.464016919851059,-0.25822310694275674,-8.069722432637928,-0.49460624434945616
0.02,0.5,0.15000000000000002,673.0,7028.315000000003,44.13075780089153,53.937592867756315,13.606241631994381,2.0996556204988948,-11.147377944184523,3.413366645249561,59.0,-64.44499999999972,37.28813559322034,49.152542372881356,-1.464016919851059,-0.25822310694275674,-8.069722432637928,-0.49460624434945616
0.02,0.5,0.2,665.0,6902.195000000004,43.909774436090224,53.83458646616541,13.460973640483981,2.0823483053130833,-11.147377944184523,3.415218275266642,58.0,-11.234999999999701,37.93103448275862,50.0,-0.25827467459919035,-0.04451034720840029,-7.557244446028244,-0.09338073755637423
0.02,0.5,0.25,660.0,6712.4550000000045,43.78787878787879,53.78787878787878,13.163266386685146,2.036553509501074,-11.147377944184523,3.3582253067721552,54.0,-180.76999999999992,37.03703703703704,48.148148148148145,-4.548496834646777,-0.7435783477435373,-8.424743508415379,-1.3198247713915852
0.02,0.5,0.30000000000000004,656.0,6693.395000000005,43.75,53.8109756097561,13.171281492224237,2.040452852231011,-11.147377944184523,3.3785784357689663,54.0,-180.76999999999992,37.03703703703704,48.148148148148145,-4.548496834646777,-0.7435783477435373,-8.424743508415379,-1.3198247713915852
0.02,0.5,0.35000000000000003,646.0,6374.360000000004,43.653250773993804,53.71517027863777,12.701680596080486,1.963258083848744,-11.147377944184523,3.2779512640009765,52.0,-124.51000000000049,38.46153846153847,50.0,-3.2717402157861395,-0.5184534489379672,-8.282928390596044,-0.9625818359603857
0.02,0.5,0.4,639.0,6108.280000000004,43.50547730829421,53.677621283255085,12.27638281344995,1.8998443093800008,-11.147377944184523,3.1982741466381523,51.0,7.459999999999567,39.21568627450981,50.98039215686274,0.20299595912868387,0.03221278554961464,-7.3083047519837185,0.06967266216128437
0.02,0.5,0.45,622.0,5792.530000000004,42.92604501607717,53.21543408360129,11.808052713891305,1.8331252754325607,-11.147377944184523,3.1464518087979014,49.0,-30.644999999999797,40.816326530612244,48.97959183673469,-0.8504562408418752,-0.13609282972617737,-7.674488779037414,-0.28478638469560436
0.02,0.5,0.5,592.0,5751.690000000004,43.07432432432432,53.547297297297305,12.073203830468145,1.864394239910277,-11.147377944184523,3.2949674337941235,48.0,-87.01499999999982,39.58333333333333,47.91666666666667,-2.443534595327751,-0.3903644432368372,-7.7162885522145785,-0.790355025427812
0.03,0.0,0.0,712.0,5868.884999999994,39.60674157303371,51.54494382022472,13.231968919031331,1.9826525574705898,-6.671914518588784,4.241267346759411,70.0,1415.2100000000007,44.285714285714285,58.57142857142858,31.441565135478605,5.183767931945138,-1.8133989751665691,53.78259072677619
0.03,0.0,0.05,707.0,5802.584999999994,39.46251768033947,51.48514851485149,13.122786092334652,1.9673655227443876,-6.671914518588784,4.228527217155188,70.0,1415.2100000000007,44.285714285714285,58.57142857142858,31.441565135478605,5.183767931945138,-1.8133989751665691,53.78259072677619
0.03,0.0,0.1,707.0,5802.584999999994,39.46251768033947,51.48514851485149,13.122786092334652,1.9673655227443876,-6.671914518588784,4.228527217155188,70.0,1415.2100000000007,44.285714285714285,58.57142857142858,31.441565135478605,5.183767931945138,-1.8133989751665691,53.78259072677619
0.03,0.0,0.15000000000000002,702.0,5970.854999999994,39.6011396011396,51.70940170940172,13.578500465969222,2.0311375621281913,-6.671914518588784,4.3713982489546135,70.0,1415.2100000000007,44.285714285714285,58.57142857142858,31.441565135478605,5.183767931945138,-1.8133989751665691,53.78259072677619
0.03,0.0,0.2,698.0,5957.984999999994,39.541547277936964,51.719197707736384,13.594967521910464,2.030639472523527,-6.671914518588784,4.38442273461045,69.0,1468.4200000000008,44.927536231884055,59.42028985507246,33.00435811623293,5.316208331081907,-1.8044834199023807,56.697953486438486
0.03,0.0,0.25,697.0,5987.8749999999945,39.59827833572454,51.79340028694405,13.672089950895428,2.04344775356658,-6.671914518588784,4.41524729717403,67.0,1258.8900000000008,43.28358208955223,58.2089552238806,29.542393166404633,4.751081766731273,-1.8280340361881198,47.2417910903914
0.03,0.0,0.30000000000000004,695.0,5971.054999999994,39.568345323741006,51.798561151079134,13.65881549354282,2.040024814768712,-6.671914518588784,4.4149472055537355,67.0,1258.8900000000008,43.28358208955223,58.2089552238806,29.542393166404633,4.751081766731273,-1.8280340361881198,47.2417910903914
0.03,0.0,0.35000000000000003,690.0,5759.679999999993,39.42028985507247,51.59420289855072,13.289932524463703,1.974986043015165,-6.671914518588784,4.294167463400091,66.0,1300.4400000000007,43.93939393939394,59.09090909090909,30.808448134942743,4.99125254653826,-1.8280340361881198,50.6616227855428
0.03,0.0,0.4,687.0,5773.819999999993,39.44687045123727,51.67394468704513,13.357770131381708,1.9870609609340704,-6.671914518588784,4.325259478704453,66.0,1300.4400000000007,43.93939393939394,59.09090909090909,30.808448134942743,4.99125254653826,-1.8280340361881198,50.6616227855428
0.03,0.0,0.45,681.0,5618.579999999994,38.91336270190896,51.248164464023496,13.045086343380959,1.9424857816933254,-6.671914518588784,4.261779389290769,66.0,1300.4400000000007,43.93939393939394,59.09090909090909,30.808448134942743,4.99125254653826,-1.8280340361881198,50.6616227855428
0.03,0.0,0.5,669.0,5697.9949999999935,38.86397608370702,51.270553064275035,13.392759348027287,1.9948755364292126,-6.594765715986616,4.422895913745505,65.0,1244.0700000000006,43.07692307692308,58.46153846153847,29.771556840372185,4.8010699693272185,-1.8377307161546175,47.621429395975085
0.03,0.05,0.0,671.0,5852.304999999995,40.83457526080477,52.90611028315947,13.471970921211941,2.041254615700577,-6.671914518588784,4.468099989158609,68.0,1443.880000000001,45.588235294117645,60.29411764705882,32.37391844412907,5.3151758569104475,-1.8127341102083139,56.82379565930331
0.03,0.05,0.05,666.0,5786.004999999994,40.69069069069069,52.85285285285285,13.36124042822437,2.025778489374643,-6.671914518588784,4.456067166120741,68.0,1443.880000000001,45.588235294117645,60.29411764705882,32.37391844412907,5.3151758569104475,-1.8127341102083139,56.82379565930331
0.03,0.05,0.1,666.0,5786.004999999994,40.69069069069069,52.85285285285285,13.36124042822437,2.025778489374643,-6.671914518588784,4.456067166120741,68.0,1443.880000000001,45.588235294117645,60.29411764705882,32.37391844412907,5.3151758569104475,-1.8127341102083139,56.82379565930331
0.03,0.05,0.15000000000000002,661.0,5954.274999999992,40.847201210287444,53.10136157337367,13.82797529844077,2.0920087028528105,-6.671914518588784,4.609603588042111,68.0,1443.880000000001,45.588235294117645,60.29411764705882,32.37391844412907,5.3151758569104475,-1.8127341102083139,56.82379565930331
0.03,0.05,0.2,657.0,5941.404999999993,40.791476407914764,53.12024353120244,13.8456528172969,2.09170568847567,-6.671914518588784,4.62454051842181,67.0,1497.090000000001,46.26865671641791,61.19402985074627,33.96225131008826,5.448595605564141,-1.8038250752883012,59.87895529083141
0.03,0.05,0.25,656.0,5971.294999999993,40.853658536585364,53.20121951219512,13.924584760760105,2.105062333739105,-6.671914518588784,4.657900244641617,65.0,1287.560000000001,44.61538461538462,60.0,30.509237648185078,4.881513593520276,-1.8273583983209996,50.037812256578746
0.03,0.05,0.30000000000000004,654.0,5954.474999999993,40.825688073394495,53.21100917431193,13.911502427543402,2.101635827449651,-6.671914518588784,4.658129885606131,65.0,1287.560000000001,44.61538461538462,60.0,30.509237648185078,4.881513593520276,-1.8273583983209996,50.037812256578746
0.03,0.05,0.35000000000000003,649.0,5743.099999999993,40.67796610169492,53.004622496147924,13.536925014802422,2.034647372788366,-6.671914518588784,4.530607787501611,64.0,1329.110000000001,45.3125,60.9375,31.797042091110516,5.126529449791789,-1.8273583983209996,53.68759979462823
0.03,0.05,0.4,646.0,5757.2399999999925,40.71207430340557,53.09597523219814,13.606893682996448,2.0473882955849954,-6.671914518588784,4.5648055030725185,64.0,1329.110000000001,45.3125,60.9375,31.797042091110516,5.126529449791789,-1.8273583983209996,53.68759979462823
0.03,0.05,0.45,640.0,5601.999999999993,40.15625,52.65625000000001,13.288346201032118,2.001730856196561,-6.671914518588784,4.499362486451497,64.0,1329.110000000001,45.3125,60.9375,31.797042091110516,5.126529449791789,-1.8273583983209996,53.68759979462823
0.03,0.05,0.5,628.0,5681.414999999994,40.12738853503185,52.70700636942676,13.646714038755166,2.0566692065050787,-6.594765715986616,4.673467557772576,63.0,1272.740000000001,44.44444444444444,60.317460317460316,30.759972448128785,4.934765170421096,-1.8370478928671718,50.497488151836855
0.03,0.1,0.0,630.0,5962.064999999995,41.58730158730159,53.333333333333336,14.173201672809418,2.156317440260395,-6.671914518588784,4.789207685137439,62.0,1414.4400000000012,46.774193548387096,62.903225806451616,32.53643107711774,5.5229132427029395,-1.5123211990897945,70.36851274420509
0.03,0.1,0.05,625.0,5895.764999999995,41.44,53.28000000000001,14.061118218268915,2.140773642851806,-6.671914518588784,4.7790378003492515,62.0,1414.4400000000012,46.774193548387096,62.903225806451616,32.53643107711774,5.5229132427029395,-1.5123211990897945,70.36851274420509
0.03,0.1,0.1,625.0,5895.764999999995,41.44,53.28000000000001,14.061118218268915,2.140773642851806,-6.671914518588784,4.7790378003492515,62.0,1414.4400000000012,46.774193548387096,62.903225806451616,32.53643107711774,5.5229132427029395,-1.5123211990897945,70.36851274420509
0.03,0.1,0.15000000000000002,620.0,6064.0349999999935,41.612903225806456,53.5483870967742,14.547356481824648,2.2100546605447846,-6.671914518588784,4.944083528171934,62.0,1414.4400000000012,46.774193548387096,62.903225806451616,32.53643107711774,5.5229132427029395,-1.5123211990897945,70.36851274420509
0.03,0.1,0.2,616.0,6051.164999999994,41.55844155844156,53.57142857142857,14.56818112876128,2.210052749514244,-6.671914518588784,4.961690002086718,61.0,1467.6500000000012,47.540983606557376,63.934426229508205,34.16842438549686,5.661262969974411,-1.5048886019443652,74.25572705868618
0.03,0.1,0.25,615.0,6081.054999999994,41.6260162601626,53.65853658536586,14.65022512381266,2.224117120584786,-6.671914518588784,4.997919965637025,59.0,1258.1200000000013,45.76271186440678,62.71186440677966,30.630047206674703,5.055258261627374,-1.5245218968147678,63.713674680320814
