score_col,rule,is_n,oot_n,d_is_n,d_oot_n,is_pnl,oot_pnl,d_is_pnl,d_oot_pnl,is_fw,oot_fw,d_is_fw,d_oot_fw,is_prof,oot_prof,d_is_prof,d_oot_prof,is_yld,oot_yld,d_is_yld,d_oot_yld,is_daily_sh,oot_daily_sh,d_is_daily_sh,d_oot_daily_sh,is_weekly_sh,oot_weekly_sh,d_is_weekly_sh,d_oot_weekly_sh,is_dd,oot_dd,d_is_dd,d_oot_dd,is_calmar,oot_calmar,d_is_calmar,d_oot_calmar,is_cagr,oot_cagr,d_is_cagr,d_oot_cagr,all_pos,score
min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,t1.00,4563,593,0,0,31710.594999999972,4011.174999999989,-932.4949999999953,-580.160000000003,0.43743151435459127,0.41652613827993257,-0.0035064650449265766,-0.00843170320404718,0.5318869165023011,0.5227655986509275,0.0,-0.003372681281618828,9.595308874640859,8.890866767385505,-0.5532899802678042,-1.5486690607337295,2.3196893147332123,2.913431311528671,-0.11728740831631779,-0.7267681281225173,1.437526246800116,2.888108553532308,-0.09466485298766703,-0.30245816932660574,-17.607423057313376,-6.331684615759459,-4.3451523224069195,-0.07345689101719799,2.3617743819835044,16.27481518569705,-0.8314202923092822,-3.0765910669624787,41.58476070950841,103.04699693560644,-0.7642515702239692,-18.05851018753816,False,-7.51219940923603
r_side_same_oi_pc_wf,v0.30,4172,568,-391,-25,25383.12499999999,4457.15499999999,-7259.964999999978,-134.1800000000021,0.43720038350910834,0.44014084507042256,-0.0037375958904095063,0.015183003586442811,0.5275647171620326,0.5264084507042254,-0.004322199340268562,0.0002701707716790125,8.573018722241805,10.612036302044643,-1.5755801326668575,0.17250047392540857,1.9875214980657792,3.596927344229602,-0.4494552249837509,-0.043272095421586165,1.2290603502113215,3.158539442969263,-0.30313074957646147,-0.03202727988965082,-22.437267029842957,-6.491915370513135,-9.1749962949365,-0.23368764577087475,1.6424698649908913,18.000428130877328,-1.5507248093018953,-1.3509781217822017,36.85253494927074,116.85725605865956,-5.496477330461637,-4.248251064485046,False,-7.527769152414043
avg_r_side_oi_wall_wf_r_side_parity_balance_wf,v0.25,4220,558,-343,-35,29533.070000000003,3954.6099999999938,-3110.019999999964,-636.7249999999981,0.44170616113744077,0.42473118279569894,0.0007681817379229239,-0.00022665868828081193,0.5312796208530806,0.521505376344086,-0.0006072956492205739,-0.0046329035884603575,9.742550263925404,9.376893198864973,-0.40604859098325896,-1.0626426292542615,2.2533385302868365,3.2107264496759975,-0.18363819276269355,-0.4294729899751908,1.3705853900644867,2.4997659734431483,-0.16160570972329635,-0.6908007494157653,-18.20944406363565,-8.466374834930502,-4.947173328729194,-2.208147110188241,2.207945610818135,11.968450695904206,-0.9852490634746518,-7.382955556755324,40.205462095742675,101.32938978490982,-2.143550183989703,-19.776117338234783,False,-7.5386932242277105
min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.70,2239,196,-2324,-397,18265.739999999994,2366.390000000001,-14377.349999999973,-2224.944999999991,0.4466279589102278,0.44387755102040816,0.0056899795107099305,0.01891970953642841,0.5319338990620813,0.5561224489795918,4.698255978019539e-05,0.029984169047045484,10.300696533472466,14.396542965624947,0.15209767856380374,3.9570071375057125,2.12519181528164,3.5734432106327967,-0.31178490776789003,-0.06675622901839162,1.2989675906504445,2.9117029750151615,-0.23322350913733847,-0.2788637478437521,-17.922630305733744,-7.9111969413843575,-4.660359570827287,-1.6529692166420968,2.1080037155047395,13.942938564804935,-1.085190958788047,-5.4084676878545945,37.78097127610458,110.30533292779481,-4.568041003627798,-10.800174195349797,False,-7.629852403133423
avg_r_side_local_gex_wf_r_side_parity_balance_wf,v0.70,2370,268,-2193,-325,12976.960000000003,3031.8099999999986,-19666.129999999965,-1559.5249999999933,0.4375527426160338,0.4701492537313433,-0.003385236783484069,0.04519141224736356,0.5227848101265823,0.5671641791044776,-0.009102106375718844,0.041025899171931224,8.116009320211923,15.147462191423553,-2.03258953469674,4.707926363304319,1.6479985951682976,4.558914627716962,-0.7889781278812324,0.9187151880657733,1.0333594879038106,3.674527501420566,-0.4988316118839724,0.4839607785616522,-19.28286520129302,-3.395493596959376,-6.020594466386564,2.862734127782885,1.4740587837169368,39.83605728166615,-1.7191358905758498,20.48465102900662,28.424076825195634,135.26307742800432,-13.924935454536744,14.157570304859718,False,-7.632823875396018
r_side_oi_wall_wf,v0.09,4462,587,-101,-6,31180.829999999973,4002.9099999999917,-1462.2599999999948,-588.4250000000002,0.43993724787090993,0.4190800681431005,-0.0010007315286079121,-0.005877773340879244,0.5309278350515464,0.5195911413969335,-0.0009590814507547396,-0.00654713853561284,9.71595122597675,9.12882213881502,-0.4326476289319121,-1.3107136893042153,2.301286214358286,3.138824040702719,-0.1356905086912441,-0.5013753989484693,1.4430944960914653,2.599928462890651,-0.08909660369631767,-0.5906382599682627,-15.219333910713683,-9.631018714398042,-1.9570631758072263,-3.3727909896557815,2.7189837244796577,10.673383039201312,-0.47421094981312883,-8.678023213458218,41.38112120065185,102.79555179648648,-0.9678910790805304,-18.309955326658127,False,-7.646140862598459
r_stack_equal_core_wf,v0.30,3975,525,-588,-68,32076.969999999987,2539.9349999999945,-566.1199999999808,-2051.3999999999974,0.45157232704402517,0.43238095238095237,0.010634347644507325,0.007423110896972618,0.5391194968553459,0.5104761904761905,0.0072325803530447486,-0.015662089456355832,11.014230748298475,6.083933119096743,0.8656318933898124,-4.355602709022492,2.5590464936921897,1.891797242033024,0.12206977064265967,-1.7484021976181643,1.5980330317881033,1.6087442444746742,0.06584193200032029,-1.5818224783842394,-15.078845713995326,-12.71526587476165,-1.8165749790888697,-6.45703815001939,2.880033491383644,4.785557992188787,-0.3131611829091425,-14.565848260470743,43.42758066771326,60.849642229770964,1.07856838798088,-60.25586489337364,False,-7.650281036220688
avg_local_wall_dex,v0.30,4134,578,-429,-15,26942.304999999993,4677.164999999991,-5700.784999999974,85.82999999999902,0.4373488147073053,0.4273356401384083,-0.003589164692212543,0.0023777986544285534,0.5275761973875182,0.527681660899654,-0.004310719114782979,0.0015433809671075993,8.89921268524113,10.810654949565903,-1.2493861696675328,0.37111912144666803,2.0641780362954343,3.6257307854018292,-0.3727986867540958,-0.014468654249359059,1.2665779524645149,3.0023233239579445,-0.26561314732326813,-0.18824339890096908,-23.04386385619328,-8.245259338462086,-9.781593121286823,-1.9870316137198252,1.6441876826442408,15.020219424159075,-1.5490069916485458,-4.331186828500455,37.88843711288381,123.84560447279722,-4.460575166848571,2.740097349652615,False,-7.674265307776864
min_local_wall_dex,t0.20,4563,593,0,0,30383.959999999977,4020.7849999999935,-2259.12999999999,-570.5499999999984,0.4378698224852071,0.42327150084317033,-0.003068156914310727,-0.001686340640809414,0.529695375849222,0.5227655986509275,-0.002191540653079138,-0.003372681281618828,9.420010983206563,9.162887523586397,-0.7285878717020999,-1.2766483045328378,2.2763586835442955,3.1827117284400495,-0.16061803950523457,-0.45748771121113885,1.4401967060765632,2.735511711427744,-0.09199439371121976,-0.45505501143116955,-15.850301814306455,-6.8752680919060065,-2.5880310793999985,-0.6170403671637459,2.553571965758268,15.030623487490576,-0.6396227085345187,-4.320782765168953,40.474886361820374,103.33956606499694,-1.8741259179120036,-17.76594105814766,False,-7.707857559556311
min_local_core,t2.00,4563,593,0,0,26438.754999999983,4678.309999999995,-6204.334999999985,86.97500000000309,0.43304843304843305,0.44013490725126475,-0.007889546351084797,0.015177065767285003,0.5237782160859084,0.5328836424957841,-0.008108700416392778,0.006745362563237767,7.981658890220632,10.517726523058318,-2.166939964688031,0.07819069493908337,1.9073683797113727,3.412420649235072,-0.5296083433381573,-0.22777879041611637,1.1849341346258901,2.9146436929188617,-0.34725696516189286,-0.2759230299400519,-22.51564111569364,-8.230450808289602,-9.253370380787183,-1.972223083547341,1.6434133925322039,15.051700161148311,-1.5497812817605827,-4.299706091511219,37.00250615097966,123.88227775745584,-5.346506128752715,2.7767706343112337,False,-7.713618535589921
min_old_core,v0.10,4282,574,-281,-19,30243.93999999997,3489.204999999989,-2399.149999999998,-1102.1300000000028,0.44675385333956097,0.4268292682926829,0.005815873940043126,0.0018714268087031694,0.5347968239140588,0.5226480836236934,0.002909907411757673,-0.003490196308852944,9.452039399368635,7.930820667836307,-0.6965594555400276,-2.508715160282928,2.2551622984353314,2.7966362044786464,-0.1818144246141986,-0.843563235172542,1.389985798148013,2.4291618102301107,-0.14220530163976997,-0.7614049126288029,-17.785445523948617,-9.258711154102572,-4.5231747890421605,-3.0004834293603118,2.313858065857987,9.449163982704588,-0.8793366084347998,-9.902242269954941,41.152996580466336,87.48707996361125,-1.1960156992660416,-33.618427159533354,False,-7.771942513971287
r_stack_weighted_core_wf,t1.00,4563,593,0,0,32612.75999999998,3592.089999999991,-30.329999999987194,-999.2450000000008,0.44093797939951784,0.42158516020236086,0.0,-0.0033726812816188834,0.5334209949594565,0.5126475548060708,0.0015340784571553634,-0.013490725126475533,10.054007741393214,7.928021897742537,-0.09459111351544891,-2.5115139303766973,2.437753558010512,2.7240456448971755,0.0007768349609817982,-0.9161537947540128,1.5443305511971297,2.4474326563649567,0.012139451409346691,-0.743134066493957,-13.262270734906457,-10.762026170034334,0.0,-4.503798445292073,3.1913354260566655,8.409446907001758,-0.0018592482361210472,-10.941959345657772,42.32435442626154,90.50268768866721,-0.024657853470834823,-30.602819434477396,False,-7.783311511927234
r_side_oi_wall_wf,v0.08,4473,587,-90,-6,30790.95999999997,4096.689999999991,-1852.1299999999974,-494.64500000000044,0.439526045159848,0.4190800681431005,-0.001411934239669843,-0.005877773340879244,0.530069304717192,0.5195911413969335,-0.0018176117851090856,-0.00654713853561284,9.586649871404651,9.361004273894855,-0.5619489835040117,-1.07853155422438,2.274534392732788,3.242495258157439,-0.16244233031674193,-0.3977041814937494,1.4294919415501968,2.6613233731343673,-0.10269915823758624,-0.5292433497245463,-15.468492220360709,-8.883781412770919,-2.206221485454252,-2.625553688028658,2.647864705835256,11.893380431435217,-0.5453299684575308,-7.458025821224313,40.95847460278035,105.65819201179755,-1.3905376769520288,-15.447315111347052,False,-7.808427383356624
min_local_core,v0.18,4335,585,-228,-8,28945.51499999997,4226.37499999999,-3697.574999999997,-364.96000000000186,0.43944636678200694,0.4256410256410256,-0.0014916126175109068,0.0006831841570458796,0.5305651672433679,0.5247863247863248,-0.001321749258933247,-0.0013519551462215507,9.101198654801049,9.658903663155833,-1.0474002001076137,-0.7806321649634018,2.1503445135264005,3.262356219803877,-0.2866322095231295,-0.3778432198473114,1.3445663593987085,2.5234307278228134,-0.1876247403890745,-0.6671359950361002,-18.987475566905566,-7.744377999497331,-5.725204831999109,-1.4861502747550706,2.0831660212566017,14.158848996433797,-1.110028653036185,-5.192557256225733,39.554063930417605,109.65147866618676,-2.7949483493147724,-11.454028456957843,False,-7.8544735285677705
avg_old_core,t0.75,4563,593,0,0,32625.05499999997,3826.2099999999896,-18.034999999996217,-765.1250000000023,0.4394039009423625,0.4148397976391231,-0.0015340784571553634,-0.01011804384485665,0.5329826868288406,0.5126475548060708,0.0010957703265395136,-0.013490725126475533,9.980405094553042,8.5083119377117,-0.16819376035562073,-1.9312238904075354,2.4194773697915584,2.8629876250086417,-0.017499353257971695,-0.7772118146425466,1.5085039650215284,2.893661213721581,-0.023687134766254614,-0.2969055091373325,-14.309731419741201,-7.396852781388674,-1.0474606848347445,-1.1386250566464131,2.95843090567117,13.175719068925808,-0.23476376862161663,-6.1756871837337215,42.334351684016156,97.45885424177965,-0.014660595716222247,-23.646652881364957,False,-7.858737782680516
min_local_wall_dex,t0.75,4563,593,0,0,28330.834999999977,4446.199999999991,-4312.25499999999,-145.13500000000113,0.43545912776682005,0.4300168634064081,-0.00547885163269779,0.005059021922428353,0.5275038351961429,0.5261382799325464,-0.004383081306158276,0.0,8.67388211558842,10.007087472099668,-1.4747167393202432,-0.43244835601956666,2.117769773382497,3.388708491299856,-0.3192069496670329,-0.2514909483513321,1.3242157143701563,2.845840459970169,-0.20797538541762672,-0.34472626288874464,-18.437758036896835,-8.158606982047878,-5.175487301990378,-1.9003792573056177,2.0990378458095957,14.280908216279569,-1.0941568284831908,-5.070498036379961,38.70155191132649,116.5123174833234,-3.6474603684058877,-4.593189639821205,False,-7.892898559559047
r_stack_weighted_core_wf,v0.03,4491,587,-72,-6,33764.99999999997,2732.1899999999923,1121.9100000000035,-1859.1449999999995,0.4466711200178134,0.424190800681431,0.005733140618295551,-0.0007670408025487463,0.5355154753952349,0.5161839863713799,0.0036285588929337864,-0.009954293561166505,10.455772269099517,6.063926474455916,0.30717341419085464,-4.375609353663319,2.5269275276912175,2.1108909900960433,0.08995080464168748,-1.529308449555145,1.5853556223832272,2.0137984901864057,0.05316452259544424,-1.176768232672508,-13.262270734906457,-8.199105527864504,0.0,-1.940877803122243,3.2725680806467663,8.058445461717778,0.07937340635397971,-11.292960790941752,43.401683883950604,66.07204473116485,1.0526716042182258,-55.033462391979754,False,-7.988452522452824
avg_r_side_oi_wall_wf_r_side_parity_balance_wf,v0.12,4409,577,-154,-16,32347.049999999974,3626.2999999999925,-296.0399999999936,-965.0349999999994,0.4413699251530959,0.41421143847487,0.00043194575357807796,-0.010746403009109728,0.5318666364254933,0.5181975736568457,-2.0280076807877023e-05,-0.007940706275700649,10.26010354736655,8.424059875103763,0.11150469245788663,-2.0154759530154713,2.43209032991352,2.863093917425492,-0.004886393136009914,-0.7771055222256962,1.5029508890183931,2.451548891241544,-0.029240210769389874,-0.7390178316173697,-15.148229424595938,-8.54952265572445,-1.885958689689481,-2.2912949309821897,2.7957323440453674,10.70363661399851,-0.39746233024741917,-8.64776963866102,42.35039495736261,91.510983730022,0.0013826776302323651,-29.5945233931226,False,-8.20959098774694
r_side_same_oi_pc_wf,v0.20,4320,581,-243,-12,27486.599999999977,4303.87499999999,-5156.489999999991,-287.46000000000186,0.43819444444444444,0.42857142857142855,-0.002743534955073401,0.0036135870874487996,0.5289351851851852,0.5249569707401033,-0.002951731317115902,-0.0011813091924430807,9.021754439217764,10.010801931787313,-1.1268444156908988,-0.4287338963319218,2.112754895977927,3.45990524700311,-0.32422182707160285,-0.18029419264807833,1.3176272329358596,2.8514632542003318,-0.2145638668519234,-0.3391034686585819,-18.65700491778226,-6.734261611952441,-5.394734182875803,-0.47603388721018014,2.05272171620387,16.639847016230693,-1.1404729580889166,-2.711559236428837,38.29763915405404,112.0570829901637,-4.051373125678339,-9.048424132980898,False,-8.272550881740028
avg_local_old_parity,t0.30,4563,593,0,0,30823.43499999997,4044.559999999992,-1819.6549999999988,-546.7749999999996,0.4378698224852071,0.41989881956155145,-0.003068156914310727,-0.005059021922428297,0.5303528380451458,0.5177065767284992,-0.0015340784571553634,-0.00843170320404718,9.527758079037197,9.137588878084735,-0.620840775871466,-1.3019469500345,2.299045157251715,3.221220344188719,-0.13793156579781485,-0.41897909546246925,1.4460516997021926,2.7579197377660187,-0.0861394000855904,-0.4326469850928949,-17.459034807929374,-7.357650080992196,-4.196764073022917,-1.099422356249935,2.3395090864503625,14.143690578291574,-0.8536855878424241,-5.207715674367956,40.84557057380393,104.06432612889556,-1.503441705928445,-17.041180994249046,False,-8.279863107663028
avg_old_core,v0.50,3138,419,-1425,-174,25506.31000000002,3090.2150000000042,-7136.779999999948,-1501.1199999999876,0.4515615041427661,0.441527446300716,0.010623524743248236,0.01656960481673625,0.5379222434671765,0.5107398568019093,0.006035326964875409,-0.015398423130637107,10.394533062066467,9.408725574790523,0.2459342071578039,-1.0308102533287116,2.2557022190497067,2.629072690401111,-0.18127450399982337,-1.0111267492500775,1.337307970578604,2.0413775710206856,-0.19488312920917905,-1.149189151838228,-16.050706645917657,-8.164068531865333,-2.7884359110112005,-1.905840807123072,2.568615082693881,9.627750006450269,-0.6245795915989056,-9.723656246209261,41.228087178599004,78.60161086032689,-1.1209251011333734,-42.50389626281772,False,-8.283063823687916
avg_r_side_oi_wall_wf_r_veto_gex_skewterm_wf,t0.50,4563,593,0,0,30439.049999999974,4277.729999999992,-2204.0399999999936,-313.60499999999956,0.4363357440280517,0.418212478920742,-0.004602235371466146,-0.006745362563237767,0.5299145299145299,0.5193929173693086,-0.0019723865877712132,-0.006745362563237767,9.318103248847063,9.578881063228843,-0.8304956060616,-0.8606547648903913,2.25985839113696,3.386887225638936,-0.17711833191256998,-0.2533122140122521,1.422011064919128,2.8512015133707,-0.11018003486865502,-0.3393652094882138,-16.868137719066112,-6.78851517529766,-3.605866984159656,-0.5302874505553996,2.402252140592365,16.387078903256143,-0.7909425337004214,-2.964327349403387,40.52151994343338,111.24393381355446,-1.8274923362989952,-9.861573309590142,False,-8.301003611505724
r_side_same_oi_pc_wf,v0.60,3027,339,-1536,-254,20057.47999999999,3255.1300000000015,-12585.609999999979,-1336.2049999999904,0.4400396432111001,0.44837758112094395,-0.0008983361884177254,0.0234197396369642,0.5252725470763132,0.5368731563421829,-0.0066143694259879204,0.010734876409636551,9.341212296126058,12.442030290069292,-0.8073865587826052,2.0024944619500573,2.045023375451823,3.9253520643626887,-0.39195334759770706,0.2851526247115004,1.2914231700177363,3.8889323594240195,-0.24076792977004668,0.6983656365651059,-21.97045376434189,-4.833319641699251,-8.708183029435434,1.4249080830430092,1.6663306108725557,28.498537531494474,-1.5268640634202308,9.147131278834944,36.61003964228306,137.74254121067554,-5.738972637449315,16.637034087530935,False,-8.307969641192557
min_old_core,v0.08,4332,580,-231,-13,31834.909999999974,3394.954999999989,-808.179999999993,-1196.3800000000028,0.4455216989843029,0.4189655172413793,0.00458371958478504,-0.005992324242600433,0.5348568790397045,0.5206896551724138,0.0029699625374033367,-0.0054486247601325255,9.878483602710368,7.642812745454018,-0.2701152521982948,-2.796723082665217,2.3682425290264346,2.6976455962291026,-0.06873419402309544,-0.9425538434220857,1.4625129152610485,2.27992432435346,-0.06967818452673447,-0.9106423985054537,-15.231174995631335,-10.041960031292218,-1.9689042607248783,-3.7837323065499575,2.778301353934638,8.439256901027377,-0.41489332035814863,-10.912149351632152,42.31679411237794,84.74668049392395,-0.03221816735443639,-36.35882662922066,False,-8.344038205331213
min_parity_core,t0.75,4563,593,0,0,32281.35499999998,3649.7599999999916,-361.73499999998603,-941.5750000000003,0.43874643874643876,0.41989881956155145,-0.0021915406530790826,-0.005059021922428297,0.5312294543063774,0.5160202360876898,-0.0006574621959237748,-0.010118043844856595,9.988055677917158,8.06739391453038,-0.16054317699150467,-2.3721419135888553,2.4116081535847784,2.8265540136340923,-0.025368569464751634,-0.813645426017096,1.5051144837731103,2.5973078065108073,-0.027076616014672705,-0.5932589163481063,-14.805523197828641,-8.197989968039831,-1.5432524629221849,-1.9397622432975705,2.840430385422347,11.247153183088216,-0.35276428887043965,-8.104253069571314,42.05405796318791,92.20404896396444,-0.29495431654446946,-28.901458159180166,False,-8.348419610044726
r_side_same_oi_pc_wf,t3.00,4563,593,0,0,29224.055,4037.4149999999945,-3419.034999999967,-553.9199999999973,0.43918474687705455,0.4300168634064081,-0.0017532325224632883,0.005059021922428353,0.5266272189349113,0.5177065767284992,-0.005259697567389865,-0.00843170320404718,9.100687249448578,9.088108676934839,-1.0479116054600848,-1.3514271511843958,2.182243926292622,3.0396913819568563,-0.2547327967569082,-0.600508057694332,1.3378573021271565,2.973242233885634,-0.19433379766062653,-0.21732448897327972,-18.073886291528495,-7.983325089047499,-4.811615556622039,-1.7250973643052383,2.1844591655117824,13.00791010390205,-1.0087355087810042,-6.343496148757479,39.48166656594718,103.8463750885557,-2.8673457137851983,-17.2591320345889,False,-8.413465823305964
avg_local_wall_gex,t0.20,4563,593,0,0,30385.439999999977,3905.8349999999914,-2257.6499999999905,-685.5000000000005,0.4383081306158229,0.42327150084317033,-0.0026298487836949325,-0.001686340640809414,0.5294762217839141,0.521079258010118,-0.002410694718387063,-0.005059021922428353,9.473287244491505,8.863328776672782,-0.6753116104171575,-1.5762070514464526,2.2835098588108753,3.084161724588145,-0.15346686423865474,-0.5560377150630433,1.4476771586489985,2.635549696980562,-0.08451394113878452,-0.5550170258783518,-17.212773414413075,-7.025645458025165,-3.9505026795066183,-0.7674177332829046,2.3515176104074986,14.212852558480193,-0.841677063885288,-5.138553694179336,40.47613980794635,99.85446302306772,-1.8728724717860246,-21.251044100076882,False,-8.42892071576638
avg_old_parity,t3.00,4563,593,0,0,32714.155000000002,3762.9,71.06500000003507,-828.4349999999918,0.443129520052597,0.41989881956155145,0.002191540653079138,-0.005059021922428297,0.5310103002410694,0.5059021922428331,-0.0008766162612316997,-0.0202360876897133,9.604836852428198,8.021679361778826,-0.5437620024804648,-2.4178564663404085,2.3356885850395916,2.669124784785983,-0.10128813800993841,-0.9710746548652054,1.4653294326178883,2.4720372223668496,-0.06686166716989472,-0.718529500492064,-19.742925945774815,-8.789645082030484,-6.480655210868358,-2.5314173572882233,2.147945816032734,10.872440963125463,-1.0452488582600528,-8.478965289534067,42.40673518147111,95.5648972412025,0.05772290173873529,-25.540609881942103,False,-8.493791992836817
r_side_parity_fwd_z_wf,v0.18,4172,552,-391,-41,30003.79999999999,2910.369999999993,-2639.289999999979,-1680.9649999999988,0.44894534995206137,0.4329710144927536,0.008007370552543525,0.008013173008773855,0.5364333652924257,0.5181159420289855,0.004546448790124558,-0.008022337903560883,9.968658520070278,6.735219865400652,-0.17994033483838479,-3.7043159627185824,2.3567905209907436,2.239490808827144,-0.08018620205878646,-1.4007086308240444,1.446923705542423,2.3207687953143785,-0.0852673942453599,-0.8697979275445351,-13.747523110261229,-8.576032031913583,-0.48525237535477217,-2.317804307171322,2.9713871390633324,8.277745485376458,-0.22180753522945418,-11.073660767283071,40.84921336380616,70.99021043461656,-1.4997989159262204,-50.11529668852805,False,-8.548795233552623
r_stack_weighted_core_wf,v0.08,4366,569,-197,-24,32146.42499999998,2514.574999999992,-496.6649999999863,-2076.7599999999998,0.4470911589555657,0.437609841827768,0.006153179556047883,0.012652000343788272,0.5345854328905176,0.5131810193321616,0.0026985163882164986,-0.012957260600384712,10.193863176356379,5.649344026140085,0.04526432144771597,-4.79019180197915,2.408017216328106,1.9029219408017153,-0.02895950672142389,-1.737277498849473,1.5196161757350608,1.936943239277923,-0.012574924052722203,-1.2536234835809907,-13.262270734906457,-9.841373671300103,0.0,-3.583145946557842,3.2066861263480306,6.1137082826650415,0.013491452055244046,-13.237697969994489,42.527939569496034,60.167287727029105,0.17892728976365646,-60.9382193961155,False,-8.587359655311683
r_veto_gex_skewterm_wf,v0.40,3788,527,-775,-66,34663.555,2682.9049999999997,2020.465000000033,-1908.429999999992,0.45248152059134106,0.41366223908918404,0.011543541191823214,-0.011295602394795712,0.541974656810982,0.4990512333965844,0.01008774030868087,-0.027087046535961945,11.390183798865646,6.349578068258843,1.2415849439569833,-4.089957759860392,2.542711101510116,1.9050513948482355,0.10573437846058598,-1.7351480448029528,1.582911687485,1.6156561767897264,0.05072058769721699,-1.5749105460691872,-19.450798787981682,-14.041179816629679,-6.188528053075226,-7.782952091887418,2.341136808493298,4.658958506431768,-0.8520578657994884,-14.692447746227762,45.536980997140745,65.4172741470249,3.187968717408367,-55.68823297611971,False,-8.5965259181993
avg_local_wall_gex,v0.35,4088,567,-475,-26,28113.800000000003,4036.254999999992,-4529.2899999999645,-555.0799999999999,0.44031311154598823,0.42857142857142855,-0.0006248678535296093,0.0036135870874487996,0.5303326810176126,0.5238095238095238,-0.001554235484688582,-0.002328756123022524,9.41887468271293,9.44896313779396,-0.7297241721957324,-0.9905726903252745,2.1429491420211875,3.081872727854106,-0.2940275810283426,-0.5583267117970823,1.3105985004007779,2.511773720601728,-0.22159259938700515,-0.6787930022571858,-23.20017655311275,-10.587645759013276,-9.937905818206294,-4.329418034271015,1.6866265233859117,9.804918329238422,-1.506568150906875,-9.546487923421108,39.130033121715904,103.81100196603272,-3.2189791580164737,-17.294505157111885,False,-8.603340581868832
avg_local_wall_dex,v0.50,3602,541,-961,-52,22129.84000000001,4681.894999999992,-10513.249999999956,90.5600000000004,0.43670183231538034,0.4436229205175601,-0.004236147084137498,0.018665079033580334,0.524153248195447,0.5378927911275416,-0.00773366830685418,0.011754511194995265,8.316856405485803,11.673627283290012,-1.83174244942286,1.234091455170777,1.8463423595879032,3.6536950898354177,-0.5906343634616269,0.01349565018422938,1.1235374022417166,2.8234237945553997,-0.4086536975460664,-0.3671429283035139,-28.19199589799346,-7.284931173006615,-14.929725163087005,-1.026703448264354,1.2257159883275068,17.021042392699282,-1.9674786859652797,-2.330363859960247,34.555380115034076,123.9971223236421,-7.793632164698302,2.8916152004974975,False,-8.63259906869522
r_stack_weighted_core_wf,v0.12,4278,557,-285,-36,30640.54999999999,2571.6199999999926,-2002.539999999979,-2019.7149999999992,0.44974287050023376,0.44165170556552963,0.008804891100715917,0.01669386408154988,0.5355306217858813,0.5170556552962298,0.0036437052835801564,-0.009082624636316594,9.87224341319085,5.7687489050207255,-0.2763554417178131,-4.670786923098509,2.319951907056382,1.8681221277741724,-0.11702481599314796,-1.772077311877016,1.4530155214713758,1.8164537973946473,-0.0791755783164072,-1.3741129254642663,-13.262270734906457,-14.266784832345337,0.0,-8.008557107603076,3.121623311339901,4.325033140671334,-0.07157136295288558,-15.026373111988196,41.399813487384954,61.704317210720696,-0.9491987923474241,-59.40118991242391,False,-8.641438991164511
avg_r_side_local_gex_wf_r_side_parity_balance_wf,t0.50,4563,593,0,0,30283.659999999974,3807.8649999999907,-2359.429999999993,-783.4700000000012,0.43852728468113084,0.42327150084317033,-0.0024106947183870076,-0.001686340640809414,0.529695375849222,0.5227655986509275,-0.002191540653079138,-0.003372681281618828,9.493296357839213,8.700994617439694,-0.6553024970694494,-1.738541210679541,2.279179496807468,3.000188449874372,-0.15779722624206194,-0.6400109897768163,1.433308153946148,2.7078833028228555,-0.09888294584163493,-0.48268342003605813,-17.34681669164908,-7.929048927042038,-4.084545956742625,-1.670821202299777,2.328372957266298,12.22202932881162,-0.8648217170264885,-7.129376923847909,40.389858879491356,96.9090685358901,-1.9591534002410214,-24.196438587254505,False,-8.67731927097948
min_local_wall_dex,v0.25,4226,576,-337,-17,31492.839999999982,3579.769999999993,-1150.2499999999854,-1011.5649999999987,0.4415522953147184,0.4184027777777778,0.0006143159152005584,-0.006555063706201958,0.5333648840511122,0.5225694444444444,0.001477967548811021,-0.00356883548810194,9.938758907704864,8.155146364666887,-0.20983994720379862,-2.2843894634523476,2.3157764475004945,2.7271877758898455,-0.12120027554903556,-0.9130116637613428,1.421695610656377,2.2526750351574547,-0.11049548913140605,-0.9378916877014589,-20.848542761586263,-10.793306042699868,-7.586272026679806,-4.535078317957607,2.013582861868912,8.351496181789056,-1.1796118124238744,-10.999910070870474,41.98026839967126,90.14025420448868,-0.3687438800611176,-30.96525291865592,False,-8.722209033783082
r_side_same_oi_pc_wf,t0.75,4563,593,0,0,28668.994999999988,4071.46999999999,-3974.0949999999793,-519.865000000002,0.4365548980933596,0.4300168634064081,-0.004383081306158221,0.005059021922428353,0.5292570677186061,0.5193929173693086,-0.002629848783694988,-0.006745362563237767,8.948458691786234,9.317869271493539,-1.2001401631224287,-1.121666556625696,2.1530181174373593,3.155916435264542,-0.2839586056121708,-0.4842830043866462,1.3511444959670218,3.0258356466259477,-0.1810466038207612,-0.1647310762329659,-17.393840920623294,-6.806476895065517,-4.131570185716837,-0.5482491703232562,2.242086369599802,15.409775912167467,-0.9511083046929847,-3.941630340492063,38.99849364311676,104.88628370430501,-3.350518636615618,-16.21922341883959,False,-8.728379343500336
